train_accuracy_step,epoch,step,valid_loss,valid_accuracy,train_loss,train_accuracy_epoch,test_loss,test_accuracy
0.75,63,15839,,,,,,
0.625,63,15844,,,,,,
0.8125,63,15849,,,,,,
0.6875,63,15854,,,,,,
0.78125,63,15859,,,,,,
0.8125,63,15864,,,,,,
0.65625,63,15869,,,,,,
0.65625,63,15874,,,,,,
0.71875,63,15879,,,,,,
0.8125,63,15884,,,,,,
0.6875,63,15889,,,,,,
0.90625,63,15894,,,,,,
0.78125,63,15899,,,,,,
0.8125,63,15904,,,,,,
0.78125,63,15909,,,,,,
0.71875,63,15914,,,,,,
0.8125,63,15919,,,,,,
0.65625,63,15924,,,,,,
0.8125,63,15929,,,,,,
0.71875,63,15934,,,,,,
0.75,63,15939,,,,,,
0.6875,63,15944,,,,,,
0.78125,63,15949,,,,,,
0.78125,63,15954,,,,,,
0.75,63,15959,,,,,,
0.75,63,15964,,,,,,
0.75,63,15969,,,,,,
0.78125,63,15974,,,,,,
0.84375,63,15979,,,,,,
0.71875,63,15984,,,,,,
0.8125,63,15989,,,,,,
0.8125,63,15994,,,,,,
0.84375,63,15999,,,,,,
,63,15999,59.77593994140625,0.972000002861023,,,,
,63,15999,,,460.6007080078125,0.7246249914169312,,
0.78125,64,16004,,,,,,
0.84375,64,16009,,,,,,
0.71875,64,16014,,,,,,
0.75,64,16019,,,,,,
0.90625,64,16024,,,,,,
0.65625,64,16029,,,,,,
0.59375,64,16034,,,,,,
0.75,64,16039,,,,,,
0.65625,64,16044,,,,,,
0.75,64,16049,,,,,,
0.8125,64,16054,,,,,,
0.84375,64,16059,,,,,,
0.6875,64,16064,,,,,,
0.8125,64,16069,,,,,,
0.84375,64,16074,,,,,,
0.78125,64,16079,,,,,,
0.71875,64,16084,,,,,,
0.78125,64,16089,,,,,,
0.59375,64,16094,,,,,,
0.75,64,16099,,,,,,
0.75,64,16104,,,,,,
0.65625,64,16109,,,,,,
0.65625,64,16114,,,,,,
0.71875,64,16119,,,,,,
0.78125,64,16124,,,,,,
0.75,64,16129,,,,,,
0.84375,64,16134,,,,,,
0.71875,64,16139,,,,,,
0.71875,64,16144,,,,,,
0.84375,64,16149,,,,,,
0.71875,64,16154,,,,,,
0.8125,64,16159,,,,,,
0.78125,64,16164,,,,,,
0.9375,64,16169,,,,,,
0.78125,64,16174,,,,,,
0.8125,64,16179,,,,,,
0.6875,64,16184,,,,,,
0.75,64,16189,,,,,,
0.90625,64,16194,,,,,,
0.84375,64,16199,,,,,,
0.875,64,16204,,,,,,
0.625,64,16209,,,,,,
0.65625,64,16214,,,,,,
0.75,64,16219,,,,,,
0.65625,64,16224,,,,,,
0.65625,64,16229,,,,,,
0.75,64,16234,,,,,,
0.875,64,16239,,,,,,
0.71875,64,16244,,,,,,
0.71875,64,16249,,,,,,
,64,16249,61.157073974609375,0.9725000262260437,,,,
,64,16249,,,442.987060546875,0.753000020980835,,
0.75,65,16254,,,,,,
0.625,65,16259,,,,,,
0.75,65,16264,,,,,,
0.84375,65,16269,,,,,,
0.875,65,16274,,,,,,
0.6875,65,16279,,,,,,
0.75,65,16284,,,,,,
0.71875,65,16289,,,,,,
0.6875,65,16294,,,,,,
0.78125,65,16299,,,,,,
0.78125,65,16304,,,,,,
0.875,65,16309,,,,,,
0.78125,65,16314,,,,,,
0.59375,65,16319,,,,,,
0.8125,65,16324,,,,,,
0.8125,65,16329,,,,,,
0.71875,65,16334,,,,,,
0.71875,65,16339,,,,,,
0.71875,65,16344,,,,,,
0.875,65,16349,,,,,,
0.6875,65,16354,,,,,,
0.65625,65,16359,,,,,,
0.8125,65,16364,,,,,,
0.71875,65,16369,,,,,,
0.8125,65,16374,,,,,,
0.78125,65,16379,,,,,,
0.8125,65,16384,,,,,,
0.75,65,16389,,,,,,
0.75,65,16394,,,,,,
0.71875,65,16399,,,,,,
0.65625,65,16404,,,,,,
0.75,65,16409,,,,,,
0.71875,65,16414,,,,,,
0.71875,65,16419,,,,,,
0.6875,65,16424,,,,,,
0.75,65,16429,,,,,,
0.71875,65,16434,,,,,,
0.78125,65,16439,,,,,,
0.8125,65,16444,,,,,,
0.78125,65,16449,,,,,,
0.75,65,16454,,,,,,
0.65625,65,16459,,,,,,
0.78125,65,16464,,,,,,
0.6875,65,16469,,,,,,
0.78125,65,16474,,,,,,
0.65625,65,16479,,,,,,
0.75,65,16484,,,,,,
0.8125,65,16489,,,,,,
0.84375,65,16494,,,,,,
0.78125,65,16499,,,,,,
,65,16499,62.59555435180664,0.9725000262260437,,,,
,65,16499,,,423.5202941894531,0.7570000290870667,,
0.8125,66,16504,,,,,,
0.8125,66,16509,,,,,,
0.78125,66,16514,,,,,,
0.8125,66,16519,,,,,,
0.875,66,16524,,,,,,
0.84375,66,16529,,,,,,
0.8125,66,16534,,,,,,
0.71875,66,16539,,,,,,
0.71875,66,16544,,,,,,
0.71875,66,16549,,,,,,
0.75,66,16554,,,,,,
0.625,66,16559,,,,,,
0.84375,66,16564,,,,,,
0.78125,66,16569,,,,,,
0.8125,66,16574,,,,,,
0.71875,66,16579,,,,,,
0.625,66,16584,,,,,,
0.625,66,16589,,,,,,
0.875,66,16594,,,,,,
0.875,66,16599,,,,,,
0.96875,66,16604,,,,,,
0.71875,66,16609,,,,,,
0.75,66,16614,,,,,,
0.78125,66,16619,,,,,,
0.6875,66,16624,,,,,,
0.75,66,16629,,,,,,
0.6875,66,16634,,,,,,
0.75,66,16639,,,,,,
0.6875,66,16644,,,,,,
0.8125,66,16649,,,,,,
0.71875,66,16654,,,,,,
0.78125,66,16659,,,,,,
0.6875,66,16664,,,,,,
0.6875,66,16669,,,,,,
0.75,66,16674,,,,,,
0.6875,66,16679,,,,,,
0.59375,66,16684,,,,,,
0.8125,66,16689,,,,,,
0.71875,66,16694,,,,,,
0.78125,66,16699,,,,,,
0.8125,66,16704,,,,,,
0.71875,66,16709,,,,,,
0.875,66,16714,,,,,,
0.84375,66,16719,,,,,,
0.78125,66,16724,,,,,,
0.78125,66,16729,,,,,,
0.78125,66,16734,,,,,,
0.71875,66,16739,,,,,,
0.84375,66,16744,,,,,,
0.65625,66,16749,,,,,,
,66,16749,64.03463745117188,0.9725000262260437,,,,
,66,16749,,,408.3956298828125,0.7641249895095825,,
0.78125,67,16754,,,,,,
0.65625,67,16759,,,,,,
0.75,67,16764,,,,,,
0.75,67,16769,,,,,,
0.65625,67,16774,,,,,,
0.71875,67,16779,,,,,,
0.625,67,16784,,,,,,
0.84375,67,16789,,,,,,
0.875,67,16794,,,,,,
0.875,67,16799,,,,,,
0.78125,67,16804,,,,,,
0.65625,67,16809,,,,,,
0.71875,67,16814,,,,,,
0.84375,67,16819,,,,,,
0.90625,67,16824,,,,,,
0.59375,67,16829,,,,,,
0.71875,67,16834,,,,,,
0.8125,67,16839,,,,,,
0.78125,67,16844,,,,,,
0.8125,67,16849,,,,,,
0.84375,67,16854,,,,,,
0.78125,67,16859,,,,,,
0.9375,67,16864,,,,,,
0.6875,67,16869,,,,,,
0.78125,67,16874,,,,,,
0.84375,67,16879,,,,,,
0.78125,67,16884,,,,,,
0.6875,67,16889,,,,,,
0.6875,67,16894,,,,,,
0.65625,67,16899,,,,,,
0.75,67,16904,,,,,,
0.6875,67,16909,,,,,,
0.78125,67,16914,,,,,,
0.71875,67,16919,,,,,,
0.625,67,16924,,,,,,
0.78125,67,16929,,,,,,
0.8125,67,16934,,,,,,
0.8125,67,16939,,,,,,
0.78125,67,16944,,,,,,
0.71875,67,16949,,,,,,
0.75,67,16954,,,,,,
0.78125,67,16959,,,,,,
0.78125,67,16964,,,,,,
0.75,67,16969,,,,,,
0.875,67,16974,,,,,,
0.75,67,16979,,,,,,
0.875,67,16984,,,,,,
0.84375,67,16989,,,,,,
0.84375,67,16994,,,,,,
0.78125,67,16999,,,,,,
,67,16999,65.53787231445312,0.9725000262260437,,,,
,67,16999,,,378.6476745605469,0.7618749737739563,,
0.90625,68,17004,,,,,,
0.84375,68,17009,,,,,,
0.875,68,17014,,,,,,
0.75,68,17019,,,,,,
0.78125,68,17024,,,,,,
0.8125,68,17029,,,,,,
0.71875,68,17034,,,,,,
0.84375,68,17039,,,,,,
0.875,68,17044,,,,,,
0.8125,68,17049,,,,,,
0.71875,68,17054,,,,,,
0.8125,68,17059,,,,,,
0.75,68,17064,,,,,,
0.84375,68,17069,,,,,,
0.8125,68,17074,,,,,,
0.8125,68,17079,,,,,,
0.71875,68,17084,,,,,,
0.84375,68,17089,,,,,,
0.59375,68,17094,,,,,,
0.65625,68,17099,,,,,,
0.75,68,17104,,,,,,
0.90625,68,17109,,,,,,
0.8125,68,17114,,,,,,
0.65625,68,17119,,,,,,
0.78125,68,17124,,,,,,
0.75,68,17129,,,,,,
0.78125,68,17134,,,,,,
0.75,68,17139,,,,,,
0.71875,68,17144,,,,,,
0.78125,68,17149,,,,,,
0.8125,68,17154,,,,,,
0.75,68,17159,,,,,,
0.6875,68,17164,,,,,,
0.75,68,17169,,,,,,
0.6875,68,17174,,,,,,
0.71875,68,17179,,,,,,
0.75,68,17184,,,,,,
0.78125,68,17189,,,,,,
0.8125,68,17194,,,,,,
0.84375,68,17199,,,,,,
0.71875,68,17204,,,,,,
0.84375,68,17209,,,,,,
0.71875,68,17214,,,,,,
0.75,68,17219,,,,,,
0.8125,68,17224,,,,,,
0.875,68,17229,,,,,,
0.75,68,17234,,,,,,
0.90625,68,17239,,,,,,
0.84375,68,17244,,,,,,
0.8125,68,17249,,,,,,
,68,17249,66.89602661132812,0.9725000262260437,,,,
,68,17249,,,361.7391662597656,0.7642499804496765,,
0.75,69,17254,,,,,,
0.875,69,17259,,,,,,
0.71875,69,17264,,,,,,
0.8125,69,17269,,,,,,
0.84375,69,17274,,,,,,
0.75,69,17279,,,,,,
0.8125,69,17284,,,,,,
0.84375,69,17289,,,,,,
0.71875,69,17294,,,,,,
0.84375,69,17299,,,,,,
0.78125,69,17304,,,,,,
0.90625,69,17309,,,,,,
0.71875,69,17314,,,,,,
0.84375,69,17319,,,,,,
0.875,69,17324,,,,,,
0.71875,69,17329,,,,,,
0.71875,69,17334,,,,,,
0.84375,69,17339,,,,,,
0.84375,69,17344,,,,,,
0.875,69,17349,,,,,,
0.84375,69,17354,,,,,,
0.90625,69,17359,,,,,,
0.90625,69,17364,,,,,,
0.84375,69,17369,,,,,,
0.875,69,17374,,,,,,
0.75,69,17379,,,,,,
0.84375,69,17384,,,,,,
0.875,69,17389,,,,,,
0.8125,69,17394,,,,,,
0.875,69,17399,,,,,,
0.90625,69,17404,,,,,,
0.8125,69,17409,,,,,,
0.84375,69,17414,,,,,,
0.8125,69,17419,,,,,,
0.6875,69,17424,,,,,,
0.875,69,17429,,,,,,
0.875,69,17434,,,,,,
0.875,69,17439,,,,,,
0.78125,69,17444,,,,,,
0.8125,69,17449,,,,,,
0.78125,69,17454,,,,,,
0.875,69,17459,,,,,,
0.8125,69,17464,,,,,,
0.78125,69,17469,,,,,,
0.78125,69,17474,,,,,,
0.84375,69,17479,,,,,,
0.875,69,17484,,,,,,
0.78125,69,17489,,,,,,
0.875,69,17494,,,,,,
0.875,69,17499,,,,,,
,69,17499,66.70756530761719,0.9725000262260437,,,,
,69,17499,,,350.95709228515625,0.8291249871253967,,
0.90625,70,17504,,,,,,
0.84375,70,17509,,,,,,
0.9375,70,17514,,,,,,
0.84375,70,17519,,,,,,
0.84375,70,17524,,,,,,
0.875,70,17529,,,,,,
0.71875,70,17534,,,,,,
0.84375,70,17539,,,,,,
0.875,70,17544,,,,,,
0.90625,70,17549,,,,,,
0.84375,70,17554,,,,,,
0.84375,70,17559,,,,,,
0.78125,70,17564,,,,,,
0.875,70,17569,,,,,,
0.9375,70,17574,,,,,,
0.84375,70,17579,,,,,,
0.875,70,17584,,,,,,
0.875,70,17589,,,,,,
0.71875,70,17594,,,,,,
0.875,70,17599,,,,,,
0.8125,70,17604,,,,,,
0.75,70,17609,,,,,,
0.9375,70,17614,,,,,,
0.96875,70,17619,,,,,,
0.84375,70,17624,,,,,,
0.71875,70,17629,,,,,,
0.8125,70,17634,,,,,,
0.75,70,17639,,,,,,
0.8125,70,17644,,,,,,
0.875,70,17649,,,,,,
0.875,70,17654,,,,,,
0.9375,70,17659,,,,,,
0.9375,70,17664,,,,,,
0.875,70,17669,,,,,,
0.8125,70,17674,,,,,,
0.84375,70,17679,,,,,,
0.8125,70,17684,,,,,,
0.78125,70,17689,,,,,,
0.875,70,17694,,,,,,
0.78125,70,17699,,,,,,
0.8125,70,17704,,,,,,
0.875,70,17709,,,,,,
0.8125,70,17714,,,,,,
0.9375,70,17719,,,,,,
0.8125,70,17724,,,,,,
0.8125,70,17729,,,,,,
0.84375,70,17734,,,,,,
0.8125,70,17739,,,,,,
0.71875,70,17744,,,,,,
0.84375,70,17749,,,,,,
,70,17749,66.4615249633789,0.9725000262260437,,,,
,70,17749,,,341.4869384765625,0.8388749957084656,,
0.90625,71,17754,,,,,,
0.6875,71,17759,,,,,,
1.0,71,17764,,,,,,
0.71875,71,17769,,,,,,
0.6875,71,17774,,,,,,
0.8125,71,17779,,,,,,
0.75,71,17784,,,,,,
0.875,71,17789,,,,,,
0.875,71,17794,,,,,,
0.90625,71,17799,,,,,,
0.75,71,17804,,,,,,
0.875,71,17809,,,,,,
0.84375,71,17814,,,,,,
0.71875,71,17819,,,,,,
0.75,71,17824,,,,,,
0.84375,71,17829,,,,,,
0.84375,71,17834,,,,,,
0.75,71,17839,,,,,,
0.78125,71,17844,,,,,,
0.875,71,17849,,,,,,
0.875,71,17854,,,,,,
0.875,71,17859,,,,,,
0.90625,71,17864,,,,,,
0.84375,71,17869,,,,,,
0.90625,71,17874,,,,,,
0.8125,71,17879,,,,,,
0.875,71,17884,,,,,,
0.75,71,17889,,,,,,
0.90625,71,17894,,,,,,
0.84375,71,17899,,,,,,
0.78125,71,17904,,,,,,
0.90625,71,17909,,,,,,
0.8125,71,17914,,,,,,
0.9375,71,17919,,,,,,
0.9375,71,17924,,,,,,
0.75,71,17929,,,,,,
0.90625,71,17934,,,,,,
0.875,71,17939,,,,,,
0.9375,71,17944,,,,,,
0.90625,71,17949,,,,,,
0.90625,71,17954,,,,,,
0.84375,71,17959,,,,,,
0.90625,71,17964,,,,,,
0.875,71,17969,,,,,,
0.90625,71,17974,,,,,,
0.75,71,17979,,,,,,
0.84375,71,17984,,,,,,
0.84375,71,17989,,,,,,
0.9375,71,17994,,,,,,
0.84375,71,17999,,,,,,
,71,17999,66.03292083740234,0.9725000262260437,,,,
,71,17999,,,335.2091064453125,0.8382499814033508,,
0.84375,72,18004,,,,,,
0.84375,72,18009,,,,,,
0.84375,72,18014,,,,,,
0.9375,72,18019,,,,,,
0.8125,72,18024,,,,,,
0.90625,72,18029,,,,,,
0.875,72,18034,,,,,,
0.84375,72,18039,,,,,,
0.96875,72,18044,,,,,,
0.875,72,18049,,,,,,
0.8125,72,18054,,,,,,
0.78125,72,18059,,,,,,
0.875,72,18064,,,,,,
0.75,72,18069,,,,,,
0.96875,72,18074,,,,,,
0.90625,72,18079,,,,,,
0.8125,72,18084,,,,,,
0.84375,72,18089,,,,,,
0.84375,72,18094,,,,,,
0.8125,72,18099,,,,,,
0.8125,72,18104,,,,,,
0.90625,72,18109,,,,,,
0.875,72,18114,,,,,,
0.90625,72,18119,,,,,,
0.90625,72,18124,,,,,,
0.8125,72,18129,,,,,,
0.78125,72,18134,,,,,,
0.71875,72,18139,,,,,,
0.6875,72,18144,,,,,,
0.9375,72,18149,,,,,,
0.875,72,18154,,,,,,
0.90625,72,18159,,,,,,
0.8125,72,18164,,,,,,
0.78125,72,18169,,,,,,
0.78125,72,18174,,,,,,
0.90625,72,18179,,,,,,
0.84375,72,18184,,,,,,
0.9375,72,18189,,,,,,
0.84375,72,18194,,,,,,
0.9375,72,18199,,,,,,
0.84375,72,18204,,,,,,
0.875,72,18209,,,,,,
0.84375,72,18214,,,,,,
0.9375,72,18219,,,,,,
0.84375,72,18224,,,,,,
0.8125,72,18229,,,,,,
0.84375,72,18234,,,,,,
0.8125,72,18239,,,,,,
0.8125,72,18244,,,,,,
0.9375,72,18249,,,,,,
,72,18249,65.64839935302734,0.9725000262260437,,,,
,72,18249,,,319.0033264160156,0.843625009059906,,
0.90625,73,18254,,,,,,
0.875,73,18259,,,,,,
0.71875,73,18264,,,,,,
0.8125,73,18269,,,,,,
0.90625,73,18274,,,,,,
0.78125,73,18279,,,,,,
0.78125,73,18284,,,,,,
0.8125,73,18289,,,,,,
0.71875,73,18294,,,,,,
0.8125,73,18299,,,,,,
0.8125,73,18304,,,,,,
0.84375,73,18309,,,,,,
0.71875,73,18314,,,,,,
0.875,73,18319,,,,,,
0.78125,73,18324,,,,,,
0.78125,73,18329,,,,,,
0.78125,73,18334,,,,,,
0.8125,73,18339,,,,,,
0.8125,73,18344,,,,,,
0.84375,73,18349,,,,,,
0.875,73,18354,,,,,,
0.78125,73,18359,,,,,,
0.8125,73,18364,,,,,,
0.875,73,18369,,,,,,
0.8125,73,18374,,,,,,
0.84375,73,18379,,,,,,
0.84375,73,18384,,,,,,
0.8125,73,18389,,,,,,
0.78125,73,18394,,,,,,
0.90625,73,18399,,,,,,
1.0,73,18404,,,,,,
0.96875,73,18409,,,,,,
0.9375,73,18414,,,,,,
0.9375,73,18419,,,,,,
0.8125,73,18424,,,,,,
0.8125,73,18429,,,,,,
0.84375,73,18434,,,,,,
0.875,73,18439,,,,,,
0.75,73,18444,,,,,,
0.90625,73,18449,,,,,,
0.84375,73,18454,,,,,,
0.8125,73,18459,,,,,,
0.6875,73,18464,,,,,,
0.90625,73,18469,,,,,,
0.875,73,18474,,,,,,
0.875,73,18479,,,,,,
0.9375,73,18484,,,,,,
0.875,73,18489,,,,,,
0.8125,73,18494,,,,,,
0.78125,73,18499,,,,,,
,73,18499,65.35930633544922,0.9725000262260437,,,,
,73,18499,,,323.99639892578125,0.840624988079071,,
0.90625,74,18504,,,,,,
0.9375,74,18509,,,,,,
0.8125,74,18514,,,,,,
0.96875,74,18519,,,,,,
0.84375,74,18524,,,,,,
0.9375,74,18529,,,,,,
0.875,74,18534,,,,,,
0.6875,74,18539,,,,,,
0.75,74,18544,,,,,,
0.84375,74,18549,,,,,,
0.90625,74,18554,,,,,,
0.8125,74,18559,,,,,,
0.8125,74,18564,,,,,,
0.84375,74,18569,,,,,,
0.8125,74,18574,,,,,,
0.78125,74,18579,,,,,,
0.78125,74,18584,,,,,,
0.8125,74,18589,,,,,,
0.8125,74,18594,,,,,,
0.875,74,18599,,,,,,
0.75,74,18604,,,,,,
0.8125,74,18609,,,,,,
0.71875,74,18614,,,,,,
0.875,74,18619,,,,,,
0.78125,74,18624,,,,,,
0.875,74,18629,,,,,,
0.8125,74,18634,,,,,,
0.84375,74,18639,,,,,,
0.78125,74,18644,,,,,,
0.8125,74,18649,,,,,,
0.90625,74,18654,,,,,,
0.75,74,18659,,,,,,
0.90625,74,18664,,,,,,
0.84375,74,18669,,,,,,
0.71875,74,18674,,,,,,
0.78125,74,18679,,,,,,
0.90625,74,18684,,,,,,
0.90625,74,18689,,,,,,
0.75,74,18694,,,,,,
0.75,74,18699,,,,,,
0.78125,74,18704,,,,,,
0.875,74,18709,,,,,,
0.875,74,18714,,,,,,
0.8125,74,18719,,,,,,
0.875,74,18724,,,,,,
0.8125,74,18729,,,,,,
0.875,74,18734,,,,,,
0.875,74,18739,,,,,,
0.84375,74,18744,,,,,,
0.84375,74,18749,,,,,,
,74,18749,64.87806701660156,0.9725000262260437,,,,
,74,18749,,,328.2320861816406,0.840499997138977,,
0.78125,75,18754,,,,,,
0.71875,75,18759,,,,,,
0.84375,75,18764,,,,,,
0.84375,75,18769,,,,,,
0.90625,75,18774,,,,,,
0.75,75,18779,,,,,,
0.875,75,18784,,,,,,
0.875,75,18789,,,,,,
0.875,75,18794,,,,,,
0.84375,75,18799,,,,,,
0.78125,75,18804,,,,,,
0.8125,75,18809,,,,,,
0.78125,75,18814,,,,,,
0.71875,75,18819,,,,,,
0.84375,75,18824,,,,,,
0.875,75,18829,,,,,,
0.84375,75,18834,,,,,,
0.90625,75,18839,,,,,,
0.84375,75,18844,,,,,,
0.8125,75,18849,,,,,,
0.96875,75,18854,,,,,,
0.8125,75,18859,,,,,,
0.8125,75,18864,,,,,,
0.78125,75,18869,,,,,,
0.75,75,18874,,,,,,
0.90625,75,18879,,,,,,
0.875,75,18884,,,,,,
0.875,75,18889,,,,,,
0.8125,75,18894,,,,,,
0.78125,75,18899,,,,,,
0.78125,75,18904,,,,,,
0.84375,75,18909,,,,,,
0.90625,75,18914,,,,,,
0.75,75,18919,,,,,,
0.8125,75,18924,,,,,,
0.84375,75,18929,,,,,,
0.96875,75,18934,,,,,,
0.90625,75,18939,,,,,,
0.90625,75,18944,,,,,,
0.78125,75,18949,,,,,,
0.875,75,18954,,,,,,
0.84375,75,18959,,,,,,
0.90625,75,18964,,,,,,
0.875,75,18969,,,,,,
1.0,75,18974,,,,,,
0.75,75,18979,,,,,,
0.90625,75,18984,,,,,,
0.84375,75,18989,,,,,,
0.78125,75,18994,,,,,,
0.8125,75,18999,,,,,,
,75,18999,64.4950180053711,0.9725000262260437,,,,
,75,18999,,,309.1366882324219,0.840499997138977,,
0.84375,76,19004,,,,,,
0.78125,76,19009,,,,,,
0.8125,76,19014,,,,,,
0.9375,76,19019,,,,,,
0.84375,76,19024,,,,,,
0.8125,76,19029,,,,,,
0.875,76,19034,,,,,,
0.875,76,19039,,,,,,
0.875,76,19044,,,,,,
0.8125,76,19049,,,,,,
0.8125,76,19054,,,,,,
0.84375,76,19059,,,,,,
0.78125,76,19064,,,,,,
0.78125,76,19069,,,,,,
0.8125,76,19074,,,,,,
0.8125,76,19079,,,,,,
0.875,76,19084,,,,,,
0.78125,76,19089,,,,,,
0.8125,76,19094,,,,,,
0.75,76,19099,,,,,,
0.90625,76,19104,,,,,,
0.875,76,19109,,,,,,
0.9375,76,19114,,,,,,
0.75,76,19119,,,,,,
0.96875,76,19124,,,,,,
0.75,76,19129,,,,,,
0.875,76,19134,,,,,,
0.84375,76,19139,,,,,,
0.84375,76,19144,,,,,,
0.78125,76,19149,,,,,,
0.78125,76,19154,,,,,,
0.96875,76,19159,,,,,,
0.75,76,19164,,,,,,
0.90625,76,19169,,,,,,
0.78125,76,19174,,,,,,
0.9375,76,19179,,,,,,
0.90625,76,19184,,,,,,
0.90625,76,19189,,,,,,
0.78125,76,19194,,,,,,
0.90625,76,19199,,,,,,
0.8125,76,19204,,,,,,
0.875,76,19209,,,,,,
0.8125,76,19214,,,,,,
0.78125,76,19219,,,,,,
0.84375,76,19224,,,,,,
0.9375,76,19229,,,,,,
0.84375,76,19234,,,,,,
0.8125,76,19239,,,,,,
0.84375,76,19244,,,,,,
0.78125,76,19249,,,,,,
,76,19249,64.15705108642578,0.9725000262260437,,,,
,76,19249,,,306.7439880371094,0.8382499814033508,,
0.78125,77,19254,,,,,,
0.875,77,19259,,,,,,
0.78125,77,19264,,,,,,
0.75,77,19269,,,,,,
0.84375,77,19274,,,,,,
0.875,77,19279,,,,,,
0.78125,77,19284,,,,,,
0.78125,77,19289,,,,,,
0.75,77,19294,,,,,,
0.75,77,19299,,,,,,
0.78125,77,19304,,,,,,
0.78125,77,19309,,,,,,
0.9375,77,19314,,,,,,
0.84375,77,19319,,,,,,
0.8125,77,19324,,,,,,
0.8125,77,19329,,,,,,
0.9375,77,19334,,,,,,
0.8125,77,19339,,,,,,
0.875,77,19344,,,,,,
0.875,77,19349,,,,,,
0.75,77,19354,,,,,,
0.9375,77,19359,,,,,,
0.875,77,19364,,,,,,
0.875,77,19369,,,,,,
0.78125,77,19374,,,,,,
0.90625,77,19379,,,,,,
0.78125,77,19384,,,,,,
0.875,77,19389,,,,,,
0.8125,77,19394,,,,,,
0.84375,77,19399,,,,,,
0.90625,77,19404,,,,,,
0.8125,77,19409,,,,,,
0.78125,77,19414,,,,,,
0.8125,77,19419,,,,,,
0.8125,77,19424,,,,,,
0.8125,77,19429,,,,,,
0.84375,77,19434,,,,,,
0.875,77,19439,,,,,,
0.875,77,19444,,,,,,
0.75,77,19449,,,,,,
0.78125,77,19454,,,,,,
0.8125,77,19459,,,,,,
0.78125,77,19464,,,,,,
0.875,77,19469,,,,,,
0.78125,77,19474,,,,,,
0.90625,77,19479,,,,,,
0.90625,77,19484,,,,,,
0.84375,77,19489,,,,,,
0.75,77,19494,,,,,,
0.90625,77,19499,,,,,,
,77,19499,63.71684265136719,0.9725000262260437,,,,
,77,19499,,,283.2868347167969,0.8379999995231628,,
0.875,78,19504,,,,,,
0.90625,78,19509,,,,,,
0.90625,78,19514,,,,,,
0.84375,78,19519,,,,,,
0.78125,78,19524,,,,,,
0.84375,78,19529,,,,,,
0.90625,78,19534,,,,,,
0.875,78,19539,,,,,,
0.9375,78,19544,,,,,,
0.84375,78,19549,,,,,,
0.8125,78,19554,,,,,,
0.875,78,19559,,,,,,
0.78125,78,19564,,,,,,
0.875,78,19569,,,,,,
0.90625,78,19574,,,,,,
0.78125,78,19579,,,,,,
0.84375,78,19584,,,,,,
0.9375,78,19589,,,,,,
0.875,78,19594,,,,,,
0.875,78,19599,,,,,,
0.84375,78,19604,,,,,,
0.875,78,19609,,,,,,
0.8125,78,19614,,,,,,
0.875,78,19619,,,,,,
0.8125,78,19624,,,,,,
0.90625,78,19629,,,,,,
0.84375,78,19634,,,,,,
0.78125,78,19639,,,,,,
0.84375,78,19644,,,,,,
0.875,78,19649,,,,,,
0.75,78,19654,,,,,,
0.78125,78,19659,,,,,,
0.75,78,19664,,,,,,
0.78125,78,19669,,,,,,
0.90625,78,19674,,,,,,
0.8125,78,19679,,,,,,
0.78125,78,19684,,,,,,
0.84375,78,19689,,,,,,
0.8125,78,19694,,,,,,
0.90625,78,19699,,,,,,
0.8125,78,19704,,,,,,
0.875,78,19709,,,,,,
0.875,78,19714,,,,,,
0.90625,78,19719,,,,,,
0.78125,78,19724,,,,,,
0.8125,78,19729,,,,,,
0.875,78,19734,,,,,,
0.84375,78,19739,,,,,,
0.875,78,19744,,,,,,
0.90625,78,19749,,,,,,
,78,19749,63.35832214355469,0.9725000262260437,,,,
,78,19749,,,277.65875244140625,0.8427500128746033,,
0.875,79,19754,,,,,,
0.875,79,19759,,,,,,
0.8125,79,19764,,,,,,
0.84375,79,19769,,,,,,
0.90625,79,19774,,,,,,
0.90625,79,19779,,,,,,
0.84375,79,19784,,,,,,
0.8125,79,19789,,,,,,
0.84375,79,19794,,,,,,
0.8125,79,19799,,,,,,
0.84375,79,19804,,,,,,
0.84375,79,19809,,,,,,
0.90625,79,19814,,,,,,
0.75,79,19819,,,,,,
0.90625,79,19824,,,,,,
0.84375,79,19829,,,,,,
0.9375,79,19834,,,,,,
0.875,79,19839,,,,,,
0.8125,79,19844,,,,,,
0.6875,79,19849,,,,,,
0.6875,79,19854,,,,,,
0.84375,79,19859,,,,,,
0.78125,79,19864,,,,,,
0.90625,79,19869,,,,,,
0.875,79,19874,,,,,,
0.84375,79,19879,,,,,,
0.8125,79,19884,,,,,,
0.8125,79,19889,,,,,,
0.96875,79,19894,,,,,,
0.875,79,19899,,,,,,
0.625,79,19904,,,,,,
0.90625,79,19909,,,,,,
0.90625,79,19914,,,,,,
0.78125,79,19919,,,,,,
0.96875,79,19924,,,,,,
0.71875,79,19929,,,,,,
0.75,79,19934,,,,,,
0.96875,79,19939,,,,,,
0.90625,79,19944,,,,,,
0.84375,79,19949,,,,,,
0.875,79,19954,,,,,,
0.875,79,19959,,,,,,
0.71875,79,19964,,,,,,
0.8125,79,19969,,,,,,
0.84375,79,19974,,,,,,
0.8125,79,19979,,,,,,
0.75,79,19984,,,,,,
0.8125,79,19989,,,,,,
